,TCGA-GM-A2DK,TCGA-S3-A6ZG,TCGA-E2-A1LK,TCGA-AO-A12G,TCGA-D8-A1JP,TCGA-D8-A73X,TCGA-A7-A6VX,TCGA-WT-AB44,TCGA-E2-A159,TCGA-D8-A1XB,TCGA-A2-A0D0,TCGA-E9-A1NI,TCGA-A2-A0T2,TCGA-E2-A14R,TCGA-D8-A27N,TCGA-EW-A1PH,TCGA-A2-A1G6,TCGA-BH-A0GZ,TCGA-AR-A2LR,TCGA-E9-A5UP,TCGA-A2-A0SW,TCGA-E2-A14P,TCGA-B6-A0X1,TCGA-E2-A1IF,TCGA-AR-A24S,TCGA-A8-A09E,TCGA-E2-A1L7,TCGA-E2-A1IL,TCGA-C8-A275,TCGA-E2-A14O,TCGA-C8-A8HQ,TCGA-A8-A083,TCGA-B6-A0WV,TCGA-BH-A0BA,TCGA-AR-A5QN,TCGA-BH-A18K,TCGA-BH-A0B2,TCGA-A2-A1FW,TCGA-AR-A24T,TCGA-BH-A0DQ,TCGA-A8-A07B,TCGA-AO-A03T,TCGA-AR-A24X,TCGA-D8-A1J9,TCGA-BH-A42U,TCGA-A8-A085,TCGA-AR-A0TP,TCGA-A2-A0YM,TCGA-A2-A0YH,TCGA-MS-A51U,TCGA-AQ-A0Y5,TCGA-AO-A125,TCGA-B6-A0I9,TCGA-AO-A1KQ,TCGA-D8-A1JH,TCGA-BH-A0EB,TCGA-E2-A1LA,TCGA-EW-A1OZ,TCGA-A8-A09W,TCGA-A8-A084,TCGA-LL-A5YN,TCGA-A7-A4SD,TCGA-B6-A0I5,TCGA-BH-A42V,TCGA-B6-A400,TCGA-B6-A0RU,TCGA-E9-A245,TCGA-D8-A1JG,TCGA-OL-A5D8,TCGA-BH-A6R8,TCGA-D8-A27I,TCGA-AO-A0J7,TCGA-AR-A1AK,TCGA-BH-A0AZ,TCGA-D8-A1JA,TCGA-E2-A107
AXIN2,2.962844553863908,4.299822782211357,3.636931183143012,2.5161281358441623,2.911719780510217,2.8822295685702306,3.059478920093121,2.4240949081694216,2.154154201863178,3.281258145717928,1.0036360478963977,3.803763135221621,1.7569711571644957,1.4180161796494102,4.907711761468987,5.109029659060924,4.123867812272135,2.25698455386503,3.418609664441707,3.3948882715822366,2.772851194773029,1.2187423721573594,2.510977844667012,2.535988434587553,1.9336788181603557,2.177575934934525,2.846602738510136,3.548706135390097,2.107415570063694,1.786903912381269,2.6200379845838917,3.073742701010447,2.7436351202628755,3.075827758798143,4.574875237447069,2.147368344406581,3.174905691690301,4.208829226884127,3.8594022690771697,3.274892717105837,2.330209544483595,1.8161948022322076,2.295391526688867,1.8249062704309549,2.716734932379312,3.326999850845096,0.6320993996221639,1.523413827715105,3.84324128947196,3.107700781616773,2.4783657167858286,2.8741223004516225,2.4106926514045384,1.8887988642821505,3.63430621758356,3.266277449312548,3.558797591479648,3.3162092871111963,1.3845653978459134,1.9921931896360168,2.507372137803316,2.5819361999528674,1.9011401126074676,3.3575905805413058,2.052698569502476,2.5152774701172773,3.5751562113558277,3.0682594514172234,3.302935681254285,3.464138747690797,4.305462411782394,3.6341088698029576,4.303175654989086,3.4634885204783403,2.339762081978477,2.7907944182704347
ACSM1,1.1945225305317462,2.186213554280932,0.8538347237039068,1.2560389222245465,0.9721087488258984,2.5738521398274057,1.566762845222191,1.6788353292378788,1.0498527240694346,1.4049401642021706,0.2381304713275359,1.7050236692112286,0.5403097424528974,0.9118641416714478,1.1484740366842157,0.6563317839175091,2.0238286823918603,2.34881131989529,0.285006030604169,1.8244619445906929,1.3034395424774996,0.4523535986340973,0.9833425473574776,3.7397215098005696,0.5459154320202785,2.3127240485993696,0.8562703206213382,2.4720936337071,0.7709198705134702,1.969369515628514,2.6847514513598254,1.7953457960766082,3.3152870772836773,6.731339862620705,1.6438362865216194,1.2773512725022087,1.2801009379105466,0.5548474454883806,2.579267730057146,1.322510138572309,0.7810668203098584,1.2309195291928077,2.9246076387479603,3.016913162839693,5.874641895599996,1.5211999396472318,0.2126666426400108,0.7294429682409034,0.2888354305417266,3.80873614903596,0.5901990124084943,4.736014343278051,0.9473690882928152,1.965178319220656,3.225374494540603,3.458699796712183,3.2040588767693805,3.092965731388754,1.261939359816969,1.4915212004047662,1.1674107276122283,0.501285438731699,1.739847260155649,2.8090404136211986,1.2629173094448196,0.2697868290555271,1.2126950263697491,2.532400742037193,4.361578335616969,5.0668221972986,2.156908457657327,1.378757448781246,2.280704314798392,1.0459689446938405,0.8265451617828045,4.074234152265523
GPR116,4.834009364229639,3.2347389181324404,2.683040604215773,4.60555079701374,4.200884117202027,3.2664622467354243,3.4294402811459523,2.4987427782431326,4.130569994643956,3.9024670936985855,1.9226760914228376,3.904389436397944,3.9500472531232593,3.226998741225499,3.7594035624878073,2.8756441847891465,4.2660286893655375,4.272751845669559,4.273678122113957,1.9018608661897745,3.963567782514674,3.215063381889156,3.270811201817564,3.5554369686827307,4.935788327555454,2.881064087620193,3.543197750308296,4.5180749605235775,3.813499388139348,1.9320517523677951,3.6108318508057846,3.6004586255747566,3.0484126896431887,5.196004065311849,4.491638962839286,4.330094985547261,4.509246302036291,4.009868982596984,5.26356465231577,5.103832409471723,4.44724605581474,3.225545731047624,4.372853062325888,4.245314346981789,3.55871447152298,4.722090818346651,3.892213168274867,3.573665954521417,3.755848627858741,4.140358605831125,4.795792380496189,3.938209960940112,3.5985418309670045,2.6200421352145304,4.811477920072418,4.477223095420256,2.250173560742742,3.5639431258222944,4.623409168625666,3.0128381686203154,1.5793613504196666,3.0800054710754323,2.473842496920588,4.7326801855282215,3.1563775413401403,4.423429757796829,3.131056646785805,4.199344582669676,3.414933846140244,2.387631670586828,5.198313679381918,2.524071949829422,5.134186374311432,5.07389168322875,4.45742444616608,3.351023948206925
KLHDC7A,0.0579605672085947,6.932089100666457,0.0373030681082861,7.61385640776353,6.259190402947353,6.604692484933071,2.2485654500236967,0.2411058521445866,1.623814781977631,4.9830798467068265,0.413140151479746,1.637836202773952,1.5204437453190878,0.0146615727429074,4.218291902066014,0.0681058811046916,1.86778658392744,0.312329117205033,0.250747111375912,0.1963301665095091,1.012700486166082,2.5858334044342253,1.4498641959722307,1.8810507700269168,4.18027146765864,0.7153690827860847,3.415512607181093,0.6703410090885056,0.3937082379744159,1.0446645235537666,0.8380508165425586,6.760506062689182,1.996918695958069,0.2476471937868197,2.091187838657814,0.7910940433698684,2.6512484474578373,3.5857874133727257,0.4294880707117941,3.969293403547152,6.089971931505364,4.540376729959442,0.8901359187791124,5.851865752105943,2.9954807285570886,9.230753938271308,0.052151105673322,0.0231472678996292,1.3174771736661828,3.677006176587248,2.8396680833280885,1.6551367862233235,2.271804727124689,0.8501881692821384,5.3180517209640925,3.8386767230727754,2.288111808597366,6.898061762889814,5.267240385410569,5.526496339613565,3.5059318430285598,1.316513464190093,1.1797641543399304,5.738612328419984,0.2015910644930036,0.4742472790946115,0.1933091816905268,0.1634703044199422,5.641521912275783,0.4332397431624469,0.6553987050657395,0.9563285748286542,1.7455248943456676,1.6106369277033648,0.2593819977206852,2.964362094137829
NPW,3.95295585600941,2.423173145676144,4.139377634107687,0.229559195944086,0.2412372525414377,0.2440864458128881,0.4973136515044637,0.6564019035630021,0.5705061642359893,0.5516625420668472,1.194160161393337,1.1831349272100935,0.9388991868123406,2.172496376261332,1.0339037230729298,2.403472036743482,0.2380984703370679,0.6557062432976851,3.541633030207107,0.7431027514742402,2.1534070931794416,0.9824000437825576,0.0,2.0820555139652908,0.1120176552139817,0.2451506266810657,2.974166183935415,0.4334499371098997,1.0373596734356323,0.1036819661247528,4.541137555522827,0.8441586572066251,0.0,0.3722273407447316,0.2073707129310245,0.9166395227944008,0.4184030175597683,0.0607892981499187,0.1798469538974201,2.673786546441261,0.1422021285934596,0.3038587228113321,0.0,0.2006056594468476,2.751571690819615,0.2402866595223816,1.0699021193781353,1.5319802844776098,1.999254029059201,2.864043809516778,0.4674208215130692,1.6179342688373848,0.1630108115665093,5.783170668713307,0.0,0.3532849663835942,0.2504015720931117,0.2848285896514647,0.0,0.7587093872433696,1.1140791976230668,1.4552037924586578,3.7253258179705018,0.988673898831785,4.541415873897253,3.448424200330264,0.4743322091838655,0.5426663345830489,1.0405675386690094,4.967251505615452,0.3843873751934292,1.5179972961709058,1.882200678447966,0.7940600141417464,0.3679079152655531,0.810316639162091
EMP2,7.979714399099648,7.99464461194216,5.645663137902911,7.071359438949038,7.446268875312678,7.588673185112783,7.345946160037993,7.554983973489254,6.785388675701264,7.5415872062341665,5.204967422426925,7.705727014215359,5.8423444608478,6.278713202103612,6.763462395680165,8.228758490192245,7.401291028533747,7.583785250642677,5.747010663382527,7.301253076002772,7.029217307443062,6.4042905301312505,6.095019905665472,7.728219418328456,6.998437057028811,6.92076377858912,7.089867623563051,7.149996783220332,7.276127629858108,7.801698278280771,8.398505470287812,7.376841637770507,8.199393720427963,7.874367995844909,6.938569345581469,7.292351553594178,7.202252755849144,4.7091816032834775,7.098749980397499,8.228164240558133,6.736767706694736,8.623321165113778,8.077449721967886,8.344241650907298,5.902034734688252,7.87043083307481,6.687905912315276,5.978060720498509,8.340404252513524,6.980340834955803,7.484557014748055,8.2987944049103,7.338100719893761,8.561687129292906,7.998609152687492,7.298734856925182,7.891752361242104,8.185080571636338,7.367161674978378,7.228777203656822,5.450053548507737,5.464102382341165,8.860023475004498,7.273939978614256,6.058531521589406,6.860274625148789,6.472910634447014,7.036248241504205,8.171471571504634,7.408064624009412,7.480338746310993,7.677537576115045,7.453224581500579,6.75337751117822,7.758128135223426,7.860265813318192
MOGAT3,0.0,0.0456554376029209,0.0663610969334058,0.0,0.0,0.0,0.0,0.1620397570336082,0.0,0.0677050013336417,0.041337326467485,0.0,0.0447915091049063,0.0520158127010137,0.0,0.0812215159027963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431055069000511,0.0,0.09338813679195,0.0,0.0712321183300798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433792362993774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608630555979804,0.0,0.0311281243495132,0.0,0.0,0.0,0.0,0.0,0.0451540436149701,0.0,0.0,0.1084236357156262,0.0803104353761828,0.0485383073276038,0.0,0.0,0.0,0.0,0.1285251791131359,0.0474568467253851,0.2667429195947186,0.0545015326854002,0.0,0.4592174878830047,0.0361389091706376,0.054035073848874,0.0389522837959383,0.0392195070669295,0.0838194033223287,0.0,0.0,0.0,0.0
NFE2,2.223438606600796,0.90588421069742,0.3609285345771309,1.1054322073773957,0.8428899689292965,1.660056621293505,0.6161744394357086,0.0633130210905546,1.2738385597587505,1.0621515395246484,3.925591996141609,1.576951267207184,0.3080442850486699,0.3212405953006503,0.1093695222862083,3.4522114104713446,0.8920347923100057,2.701029326529041,1.0214610396865114,1.6278374671592857,0.5843108116822275,0.2661665953871674,1.3063960128248966,1.4661274616412214,0.6323583793430962,0.6371484226445975,0.5657124290580741,0.2051650333974463,0.2673053774019779,1.62836317549124,0.7636174337270316,0.5777800752623056,1.5252311361641508,0.4014982766127127,1.7571364223176875,1.1362776876122966,0.8988131819646925,0.0981130636195793,1.5024532400415735,2.7854413082216607,0.2257524016422615,1.2354389723315564,0.4707756002340628,0.2374276152453559,0.8834462082827625,0.7009814268594846,0.9808841044744432,2.475982409801918,2.257101805180347,2.238105391654602,1.2849601603762042,0.6995173537493006,0.334345381102966,1.416143007753313,1.2713887687498613,0.2822057140193695,1.830634635142817,0.4818801542884189,0.4619003649635062,0.2815815317751681,3.2255066249254782,1.9573928410560488,0.8133438606578521,1.7877470173457828,1.7706464791220269,0.1382371176136182,1.1390457208309983,0.7233367420004008,3.3971640188109373,4.009060753730145,0.6430595364399194,0.4449122175408513,2.193063976385395,2.898774453316638,1.4340551321431332,0.519620806015501
BARX1,0.4695425167242342,0.1662005810811866,6.105166909909504,0.9159593058077876,0.1696376950501185,0.7613520713388394,0.3183389110495166,0.7459808443649145,1.2015578350081757,1.0025689001240878,3.1300336197465777,0.5216230778222046,2.480407558502035,0.1434765387663431,0.6274327403571766,5.159829760461722,1.4770120732736216,0.8390926113292196,5.731201005480435,0.0990436438078938,0.1516360266276877,0.2132168775591386,0.7233777100532914,0.3324498763890226,0.0777231490517235,0.4320901720505593,0.229631308059371,0.612186072590243,1.923346681192068,0.0718761043309492,1.2118770426907397,0.0,1.0802347325029555,0.9064612586711204,0.966266226813892,0.266468996498866,1.6666411454145316,0.3397478668723018,1.789717744557761,0.9760132789755918,0.5120713025753245,0.5037375522716305,0.1336455962988862,0.2684878691307368,1.7660901464242806,0.2465459255055436,0.9340530984861832,4.071408330613232,0.0435902688688909,0.3536461384285374,0.9064277817849477,0.0,0.1497060600752811,0.1919340931188491,0.1031280174810874,0.4071795937254425,0.2955992034360115,1.0512870493290896,0.0517331619842649,0.7170495284038046,0.2529139888529114,1.0743362773966088,0.2125643558053163,1.868350666523159,3.44214672882741,3.8295578916151385,0.574599738308478,0.47021522827003,0.2838016623818818,0.2090100998061839,1.5793728702640888,0.1179465417824041,0.5644597063098685,0.4429737575459236,1.1010206950117647,0.3640341635304813
HOXB3,2.5321525221021264,2.162206125305105,3.92129004839698,2.808567693211199,5.430691345983223,5.048557811429578,6.276113902246246,6.30391006533834,5.01195282865436,3.704140758799504,3.0730300359521268,3.491966691860731,1.178310377898236,1.0501744263369088,3.2184483464763307,3.190677430247924,4.292311371468979,4.53391922265221,4.756860280299699,5.214281863312191,5.582729664245197,2.418186278761095,0.8147639722722733,5.251507774629027,3.9036638426723385,3.476299631251452,4.811762588377542,3.940067678972256,6.544806680514268,3.7427870602668296,4.371046930859082,1.1426827949843434,4.00407676964976,6.941756211361691,5.925401473738706,4.186865018129108,2.938779831199761,4.003079288677785,4.338976855287762,2.694253985339863,2.0400419952113307,2.4428935313145725,2.014901626256212,3.803390710609195,4.167139776547566,1.8930654722471432,1.9372530717176448,1.2640072432020923,3.1766066523599905,5.843456929349856,3.029169822908149,4.657980442664893,2.4360888576138118,1.8971955339258124,4.203390554631203,4.021340880253934,3.526744076681836,2.065996668070908,3.4122289342303027,6.124929887549453,3.7442738595199225,3.4476137845759647,3.0814939611995964,6.374178605499638,3.556440633403817,3.702608106594868,1.2090077064096767,2.422267096694527,2.107591150513102,3.006290384951609,4.550315510264184,4.300398569932592,3.995650626930495,3.96384962066628,5.971310662842866,3.0776007247297885
AKAP12,3.0125817595179374,2.8097873314039097,0.6040327126380756,3.6773286834555945,3.7813664294059737,3.6630177228650367,3.2018463913285435,2.574608502825096,2.968151787388252,4.349873117804793,1.010361020812086,2.774474597675426,2.472074973282504,1.0977259036944689,3.747066942731572,1.783644369621438,4.4602453375704,3.12060160587312,4.097071875641746,2.6803639892066777,3.027017391546192,2.6618076164218603,1.8618326683675768,3.1418841207525663,4.3274920660941625,2.516290728867676,3.384137845810141,4.40762180563634,2.63686594638898,1.0179306055184183,2.8230169900851863,1.2401200537992825,2.857187988284828,4.354958223871526,4.521716469132976,3.462371044998448,4.453004282349473,3.768861449256613,4.835343438463272,5.149341989480177,2.888786484915089,2.337524220528346,3.905476294781764,3.300154286480068,3.145243822674508,3.0182693524638218,2.712446784980161,4.148690685946624,2.77285483196844,4.417886064070458,4.01408138551692,1.3575705963647748,2.4842774704459325,1.3182311888117275,5.008955282173114,4.178684452293516,2.0065357282331715,2.885129217157343,3.004363044484369,2.8750906879930485,1.5524684181195554,2.0880471898075266,2.142597136117508,4.189946501187718,2.5576671489881613,3.747204814679054,2.467274721028032,3.25026226287703,2.14449938546052,0.9477079840671888,5.079534993054464,2.2491251550694296,4.225513272649395,4.5265205732560725,1.4418753507437816,1.9027616885610037
FAT2,0.4169917496336628,0.7471238550842058,3.059300844804305,1.0621172565433874,0.9944115794044182,1.1214990265164346,0.4045077353948654,0.222598065116265,4.386117842964902,2.6536535996542123,0.9579423554443072,0.159726677224018,1.6179898704014428,0.4686184017350085,0.4420388554681415,1.300464626981099,3.7809019453613937,0.7917863509302403,3.1712496805395336,0.0663903605112901,0.1098227428062664,1.2570044464762502,3.1218037785428483,1.3220102570046242,0.5680309739345218,0.2083292849003734,0.5125531096865158,1.6239214473181631,0.1709101695046875,0.0516595322546122,0.6067858443505116,0.032436779558219,1.2601432734808065,2.1210429127503474,0.8733822115111441,0.8246918618936773,1.4613356077578308,1.149425280244051,2.642945083457599,0.8061719061465752,0.0513049411436092,2.239700859815477,0.9996275256333956,0.5323445864731147,3.0431426857549937,0.1908648336817806,1.0106851622764377,3.649502614651796,0.6151084672929968,2.3944149724305093,0.3214837391727994,0.0523170050435851,1.5364158547164417,0.1204109959533213,1.7919594986998004,1.4872834980275595,0.7012926866430427,0.1330634626077269,0.0681747907985676,0.7400332729832576,0.7263428406649695,3.605239800062124,0.6445295075823425,2.255288145949916,2.2510030439404445,2.73572572815589,1.179636736457375,2.8260993856084915,0.4379028764209628,0.0781031883221499,2.945967720983237,0.5576839169870358,2.313057493804072,2.706131674139695,0.0956185196206458,0.8955544052463756
TNNI3,4.233371702681087,1.840743839254072,5.011884662794649,0.8745737129807514,0.0,2.982537313701506,3.2874173666859243,1.0661020992907215,1.5182666226626886,0.1115454575573478,4.513161657662891,4.611486380136829,4.198257547207906,0.4526181484727057,2.680609950037654,1.9297144119313376,0.1484625855526687,0.1716998437307498,1.244707968975569,1.3939366027298257,0.2573734105748557,1.047205644607359,0.6130645081564186,0.7308661987943493,0.0,0.7409467225901234,0.2041654774189203,2.0472053964270667,0.4093872855938169,6.057938575008291,1.4283916112283337,0.1207971970226415,0.3941843284727485,2.5797578062379247,4.4992797207255615,1.5051070466191327,1.9211069324991423,0.0731230122370439,0.1465595862971285,0.0,1.5246423833196698,1.238470895687359,1.135728817577611,0.0510861234591432,0.8963032740181986,0.149869453381978,0.9148387813776973,0.3139851552314828,1.2335215435467983,2.11935338524384,3.1801169475230044,0.6153270917777859,0.0,3.2133025957532646,1.8526199762431887,0.2528327524725119,1.8383492992278596,4.113069092749823,0.5364056853807465,0.3769121397506983,1.3005184849510742,0.208996089607083,4.2533253497058645,0.6342443354146998,0.9753866163363848,0.7386751710881267,0.304673137496233,0.0,0.4679026020003044,4.335163696332119,0.5007402903143224,0.7660071561058325,3.63502095006908,0.6507671895045152,0.0,0.5905135667930255
MACC1,1.9113527860187256,2.861655864082127,1.683918955233829,2.4896109447712687,4.59817215529956,3.807018455878068,1.9987500717757616,2.7709791010625477,4.152530573626406,3.841145121075889,0.4642415972041988,3.892757110885375,4.13934114498685,2.383770885469336,3.4391458235734365,3.3567912771374218,3.745452422830496,2.567262099857315,1.0587550596965158,1.4092440267403408,3.3922508313037074,3.5351971187181714,1.8743267328981208,2.663419924957574,5.127690753782312,3.1295781560353366,1.023655504141954,3.0178427740466724,4.970075172829826,2.5264433570929103,3.215026724364246,4.124779949191156,2.845813118684418,3.9166428243482456,2.1444806538520287,4.226334461484272,3.493043706781355,2.672670164982809,3.043808966765158,4.010393676788038,3.518273416406825,1.0935626425774745,3.5226089481381053,2.5482481646915667,1.9933157465296056,1.6757527631378983,1.508223417114093,4.890662967715913,3.1266524375692217,2.219143658723741,3.41410118316239,4.18963074110796,4.843911448371573,2.556230762877223,4.381665405679208,4.190626704335284,1.7281540117256955,2.15137696249751,2.4676852153422666,3.940707161571788,2.06469479228799,3.1873764415001107,2.878824336397933,1.7666101317806155,2.027088295816679,1.882205164175492,1.4999020799671032,4.069630508049904,2.9810152580079645,1.802872249245728,3.19846859507692,0.5769510863980396,4.064877821235332,2.629458632967647,4.783578573617112,4.173616245089854
RCAN2,3.2339427875953297,2.62671699192864,0.831375051866117,3.85604525125707,3.5964957200491017,2.679076721799142,3.4541097446500304,2.683193767021029,2.758198514769633,3.819453930714369,1.465317418318823,3.729932853376892,2.6702832506082057,1.9575658349357328,2.7960253063543705,4.066972962167037,3.541863008061065,3.745737952702096,4.064757511467405,1.0481826959745186,2.479859196479548,1.9443097933520328,1.8411605490482783,3.563555331600743,3.109364350828532,1.7866024962409608,2.9034355122877007,3.350541732937991,3.186016284152497,1.75650926400556,4.038892443539663,2.095383914557045,2.551574395627627,3.763343080250241,3.4796341470340315,3.950757300639486,3.755719102840613,2.4933519530768766,4.7037264321373495,4.270515390675614,3.1460992907686816,2.6295841177364534,2.839692649344874,2.8049464277019203,3.460251251821655,2.7460606992403807,2.9856960682490685,2.58664475661809,3.097255643882019,3.73337590674198,3.5939042525254763,2.1317319660410727,2.2702201671045845,2.298757069863851,4.327807777195039,3.500176436629546,2.5142531030373423,2.6129054901236874,3.4249656088821703,2.7131223936991744,2.168541618796274,2.728850953225812,1.958391199993164,3.5999189554186346,2.526204701036027,3.306473135252562,2.735715867259912,3.511134602716361,2.4283883820728134,2.4164166963203453,4.32881146279893,2.114229259813939,3.9234293609810025,4.277256649553634,4.560834579365492,2.616669852827103
KCNG1,0.8982158668159501,0.3155997949358406,6.927976073379609,0.2598306568446432,0.6878134399477807,0.3254985253742721,0.9747975356343848,0.6461850269112007,3.4894735216820005,0.6018736845118089,5.592558758362119,0.3383824091842676,5.06078213998661,5.083239697099207,0.4121162354640894,4.824082934777668,2.2249367273902427,2.2358993824574545,6.129521633036141,0.7347881230659421,0.0694597275283887,4.6710498154980495,4.000986150672379,0.8691255239860637,0.0264110288564254,4.337756371312154,0.4587301077913288,0.9000321338863242,2.3109578519526903,0.0719708512359724,0.8377323120550662,0.1793083166170538,1.111379541108046,1.4122070315232689,1.303326324899249,1.1244034761966246,0.8414783546874279,0.0557394969733949,0.7029737359030626,0.3092851599136356,0.3611484875205954,1.2855443989556838,0.2562705424501358,1.2337770257861294,1.6054028705856656,0.1691683475652089,4.208102625866081,7.053170943661819,0.1406347704788553,0.3885401607399292,2.508230492824669,0.1646583880966702,0.3898146199978635,0.0992860136960635,0.6267967322476528,0.2841441269667552,0.2038918495170888,0.1153561169048681,0.101807942556441,3.824277403432277,1.6568226258106418,0.5581946723294784,1.042459993660602,1.4864568854654276,5.720544938272454,6.058015821768949,0.5314555440321719,3.3453430662351256,0.2552038578080433,0.0491987362002665,0.6725002266519952,0.1306443234192879,0.317173818092093,1.6705357162174623,1.8111631435670363,0.773100663642129
ITM2C,5.475749280501766,5.821706555380929,6.175499436751472,5.507329464735769,5.670273742715064,5.732707470471246,6.49523457391619,5.017211914525123,7.19676631167264,6.403414863575346,6.809308067885321,5.660147374435621,4.979207665415212,6.377709035992762,6.312562189885163,8.03407658343803,6.5362646720143225,6.784811743678219,9.532507675385371,4.644125282101591,8.089979769113242,7.868035750066958,5.906096244407622,6.249733035908803,4.660867236396803,4.491299592222372,6.568298312376145,5.8318939175942095,6.268833005688588,3.6755301496605255,5.835740019355381,3.6208912860347153,4.612008515963596,6.4632237048975,6.416791620188087,5.49201413741741,6.548817910053083,5.080703725890022,6.413135540836871,6.764466220443735,4.8208617779294,4.95477888661634,5.186811336412767,5.308134802001399,6.680315329121154,5.4959984091173775,7.342280715234599,8.470209915074523,6.564404099086448,6.708714199152006,5.543930966315808,3.43829506993604,5.938471693419356,5.009200115472618,6.246137463780439,6.540763697804339,6.451729495168803,5.236193736487096,4.744896178776454,4.728386520838034,6.561767546651697,7.066379082632278,5.272600658897937,6.567620247462005,6.777491741301732,9.189185000875227,3.648772655059816,7.294454712566631,5.036028831522846,4.550815937632766,6.442043584494347,5.547137614219686,6.031417393216689,6.975527044760299,4.382685541523229,3.771922838780221
IQGAP2,3.8794846280079303,3.594560374236041,1.1030247335725114,4.128779917404998,3.5557389862190645,5.156099655550679,4.997391165390691,4.595625494306269,4.166743225365201,4.88375334540263,1.27372056838823,3.832295267782783,2.426557214537496,2.499775181516324,4.236562907904377,1.9030959167758807,5.283084616968057,4.024472804001368,4.028522891030872,3.032721536366773,3.9400970075973674,4.401790677449492,2.7131973486590053,4.452631093748768,4.517568347959521,3.773210039892728,3.3006282812955647,7.606327959002832,5.170724418531164,4.551689871487919,2.501793501879334,7.488748198622575,2.997305244758978,7.363233169710171,6.547005865946876,5.787499142989868,4.239887116168521,6.138349735086368,6.26907808966859,4.030931916889541,3.6325102162315193,2.284766405779784,5.166739984941885,6.442877424825202,4.3467359186018,4.880375354401593,1.608305637942803,3.153317006871348,5.591985694056326,5.53744345827204,5.058142326262197,3.4164452690038805,5.918865187104942,2.783495983016548,5.605938552949052,6.482956298451902,3.5085889399352284,5.280561534131151,5.610043965332544,7.226381288354322,3.306405222287083,2.3890528651222844,1.6753554175590846,4.347263823614434,1.77903319600666,5.588827694106218,3.586737250042665,5.186322796734365,1.5629950077684849,3.774892064828504,6.029464496080515,3.1749697587549006,4.414450509877884,4.8199632692617325,3.5786624367625297,5.496452546784058
CDA,3.378952937071609,2.089112142539116,2.4745951171482887,3.1167941749284185,2.8803299156594906,2.280113529175265,1.9992119221926457,2.931135413662803,2.109970077661388,2.0112244396366195,4.444182486832176,1.999424761971286,3.304941424620871,2.650432694722115,1.3395862029684609,3.569962557530072,2.190430827003212,3.665957942108306,2.3036843956149924,1.6514332815769257,2.431870390245746,1.336857256246372,2.573637833117917,3.0833187655850605,1.5482360422036974,1.2470625145500678,2.0929535705919005,2.8256115323659383,3.1145818431805883,1.7177764875846646,2.1343815851217545,2.737170045160556,1.9862445912879196,3.274959537846666,3.983785258312393,2.5228504066158126,3.102184641621016,2.258313253431657,2.697225875820245,2.619968937097548,3.099703714853193,3.05350420901519,1.8874995593154007,1.7257385283309907,1.633078243942009,2.6942048654704047,1.2380129113624685,2.4647380375861605,2.1104749785894645,2.6040246910702547,1.5978365344472305,2.338617398814702,1.9374687312581047,2.4027119633964302,3.2784043833487235,2.932637089131879,3.0318774866899605,1.3236873965070186,2.6035516551423776,1.653954781403289,1.8344182812827816,4.092764858253735,3.2829409455116507,3.2065188468503822,2.5363731271358643,1.655362129848888,3.4995662864194643,2.36965189863999,1.94697501308252,2.2308202141530518,3.177258211889445,2.101380294434457,3.5130488635927155,3.7722336556373137,0.7590936587851116,3.1091997537848863
SYNM,4.606541810159616,3.0661931883652285,7.905720279899764,3.377743746661847,3.57852286376285,2.29740069800069,4.384582858801119,1.9717333354774091,2.656752820958155,3.939296764776426,4.310862925431953,1.0602175396418991,3.300236269614873,4.652802433816526,3.8068843322469568,4.557890518827802,7.385328982637732,2.010052615691723,6.319382961767507,2.785140204793693,1.358066221285031,3.940505327986793,4.955812030685217,4.991260127599952,3.287984034595237,1.3710040220445363,3.742733667554685,4.027666439058808,3.1859392099201145,1.0607746980568165,2.070378954663064,3.0875859727111687,2.430994847615602,5.7111786576995405,3.2519560799242697,2.755430291747192,3.6262418349731615,4.583414656737167,3.391644383810736,3.983484841503423,2.167349090553944,4.577729806651782,2.822419117635139,4.668536650640832,7.484132974294976,2.555367467843922,9.335393719537052,4.982460947360738,2.8014997918327063,5.247684963268133,3.9094302347554977,1.3127893998566118,4.918946496054044,1.0129126517092852,3.95417365661089,3.0105765411749275,2.768345275160346,2.337941925348278,3.3531707430913715,2.3516294153555477,1.8140802876188908,3.530251736108567,2.4838551877490005,6.6186892187472335,5.328403488870777,7.002116438373468,2.3519848735334667,4.575241035042456,1.5425416475439775,0.5363528609058619,5.57634471966555,2.7877762278903435,6.116880327778454,4.333743342057662,4.175602855119546,3.3871969607733177
